,oid,ent,sectionId
2925,1,9,2633
2926,1,1,2636
2927,1,2,2639
2928,1,3,2634
2929,1,4,2137
2930,1,5,2133
2931,1,6,2136
2932,1,7,2139
2933,1,8,2134
2934,1,9,2137
2935,1,1,2140
2936,1,2,2135
2937,1,3,1738
2938,1,4,1734
2939,1,5,1737
2940,1,6,1740
2941,1,7,1735
2942,1,8,1738
2943,1,9,1741
2944,1,1,1736
2945,1,2,1439
2946,1,3,1435
2947,1,4,1438
2948,1,5,1441
2949,1,6,1436
2950,1,7,1439
2951,1,8,1442
2952,1,9,1437
2953,1,1,1239
2954,1,2,1235
2955,1,3,1238
2956,1,4,1241
2957,1,5,1236
2958,1,6,1239
2959,1,7,1242
2960,1,8,1237
2961,1,9,1139
2962,1,1,1135
2963,1,2,1138
2964,1,3,1141
2965,1,4,1136
2966,1,5,1139
2967,1,6,1142
2968,1,7,1137
2969,1,8,1139
2970,1,9,1135
2971,1,1,1138
2972,1,2,1141
2973,1,3,1136
2974,1,4,1139
2975,1,5,1142
2976,1,6,1137
2977,1,7,1039
2978,1,8,1035
2979,1,9,1038
2980,1,1,1041
2981,1,2,1036
2982,1,3,1039
2983,1,4,1042
2984,1,5,1037
2985,1,6,1038
2986,1,7,1034
2987,1,8,1037
2988,1,9,1040
2989,1,1,1035
2990,1,2,1038
2991,1,3,1041
2992,1,4,1036
2993,1,5,1138
2994,1,6,1134
2995,1,7,1137
2996,1,8,1140
2997,1,9,1135
2998,1,1,1138
2999,1,2,1141
3000,1,3,1136
3001,1,4,1137
3002,1,5,1133
3003,1,6,1136
3004,1,7,1139
3005,1,8,1134
3006,1,9,1137
3007,1,1,1140
3008,1,2,1135
3009,1,3,1337
3010,1,4,1333
3011,1,5,1336
3012,1,6,1339
3013,1,7,1334
3014,1,8,1337
3015,1,9,1340
3016,1,1,1335
3017,1,2,1437
3018,1,3,1433
3019,1,4,1436
3020,1,5,1439
3021,1,6,1434
3022,1,7,1437
3023,1,8,1440
3024,1,9,1435
3025,1,1,1737
3026,1,2,1733
3027,1,3,1736
3028,1,4,1739
3029,1,5,1734
3030,1,6,1737
3031,1,7,1740
3032,1,8,1735
3033,1,9,2037
3034,1,1,2033
3035,1,2,2036
3036,1,3,2039
3037,1,4,2034
3038,1,5,2037
3039,1,6,2040
3040,1,7,2035
3041,1,8,2338
3042,1,9,2334
3043,1,1,2337
3044,1,2,2340
3045,1,3,2335
3046,1,4,2338
3047,1,5,2341
3048,1,6,2336
3049,1,7,2438
3050,1,8,2434
3051,1,9,2437
3052,1,1,2440
3053,1,2,2435
3054,1,3,2438
3055,1,4,2441
3056,1,5,2436
3057,1,6,2539
3058,1,7,2535
3059,1,8,2538
3060,1,9,2541
3061,1,1,2536
3062,1,2,2539
3063,1,3,2542
3064,1,4,2537
3065,1,5,2539
3066,1,6,2535
3067,1,7,2538
3068,1,8,2541
3069,1,9,2536
3070,1,1,2539
3071,1,2,2542
3072,1,3,2537
3073,1,4,2539
3074,1,5,2535
3075,1,6,2538
3076,1,7,2541
3077,1,8,2536
3078,1,9,2539
3079,1,1,2542
3080,1,2,2537
3081,1,3,2340
3082,1,4,2336
3083,1,5,2339
3084,1,6,2342
3085,1,7,2337
3086,1,8,2340
3087,1,9,2343
3088,1,1,2338
3089,1,2,2241
3090,1,3,2237
3091,1,4,2240
3092,1,5,2243
3093,1,6,2238
3094,1,7,2241
3095,1,8,2244
3096,1,9,2239
3097,1,1,2042
3098,1,2,2038
3099,1,3,2041
3100,1,4,2044
3101,1,5,2039
3102,1,6,2042
3103,1,7,2045
3104,1,8,2040
3105,1,9,2043
3106,1,1,2039
3107,1,2,2042
3108,1,3,2045
3109,1,4,2040
3110,1,5,2043
3111,1,6,2046
3112,1,7,2041
3113,1,8,2043
3114,1,9,2039
3115,1,1,2042
3116,1,2,2045
3117,1,3,2040
3118,1,4,2043
3119,1,5,2046
3120,1,6,2041
3121,1,7,2044
3122,1,8,2040
3123,1,9,2043
3124,1,1,2046
3125,1,2,2041
3126,1,3,2044
3127,1,4,2047
3128,1,5,2042
3129,1,6,2044
3130,1,7,2040
3131,1,8,2043
3132,1,9,2046
3133,1,1,2041
3134,1,2,2044
3135,1,3,2047
3136,1,4,2042
3137,1,5,2244
3138,1,6,2240
3139,1,7,2243
3140,1,8,2246
3141,1,9,2241
3142,1,1,2244
3143,1,2,2247
3144,1,3,2242
3145,1,4,2443
3146,1,5,2439
3147,1,6,2442
3148,1,7,2445
3149,1,8,2440
3150,1,9,2443
3151,1,1,2446
3152,1,2,2441
3153,1,3,2642
3154,1,4,2638
3155,1,5,2641
3156,1,6,2644
3157,1,7,2639
3158,1,8,2642
3159,1,9,2645
3160,1,1,2640
3161,1,2,2642
3162,1,3,2638
3163,1,4,2641
3164,1,5,2644
3165,1,6,2639
3166,1,7,2642
3167,1,8,2645
3168,1,9,2640
3169,1,1,3041
3170,1,2,3037
3171,1,3,3040
3172,1,4,3043
3173,1,5,3038
3174,1,6,3041
3175,1,7,3044
3176,1,8,3039
3177,1,9,3240
3178,1,1,3236
3179,1,2,3239
3180,1,3,3242
3181,1,4,3237
3182,1,5,3240
3183,1,6,3243
3184,1,7,3238
3185,1,8,3340
3186,1,9,3336
3187,1,1,3339
3188,1,2,3342
3189,1,3,3337
3190,1,4,3340
3191,1,5,3343
3192,1,6,3338
3193,1,7,3340
3194,1,8,3336
3195,1,9,3339
3196,1,1,3342
3197,1,2,3337
3198,1,3,3340
3199,1,4,3343
3200,1,5,3338
3201,1,6,3340
3202,1,7,3336
3203,1,8,3339
3204,1,9,3342
3205,1,1,3337
3206,1,2,3340
3207,1,3,3343
3208,1,4,3338
3209,1,5,3241
3210,1,6,3237
3211,1,7,3240
3212,1,8,3243
3213,1,9,3238
3214,1,1,3241
3215,1,2,3244
3216,1,3,3239
3217,1,4,3241
3218,1,5,3237
3219,1,6,3240
3220,1,7,3243
3221,1,8,3238
3222,1,9,3241
3223,1,1,3244
3224,1,2,3239
3225,1,3,3044
3226,1,4,3040
3227,1,5,3043
3228,1,6,3046
3229,1,7,3041
3230,1,8,3044
3231,1,9,3047
3232,1,1,3042
3233,1,2,2946
3234,1,3,2942
3235,1,4,2945
3236,1,5,2948
3237,1,6,2943
3238,1,7,2946
3239,1,8,2949
3240,1,9,2944
3241,1,1,2946
3242,1,2,2942
3243,1,3,2945
3244,1,4,2948
3245,1,5,2943
3246,1,6,2946
3247,1,7,2949
3248,1,8,2944
3249,1,9,2847
3250,1,1,2843
3251,1,2,2846
3252,1,3,2849
3253,1,4,2844
3254,1,5,2847
3255,1,6,2850
3256,1,7,2845
3257,1,8,2848
3258,1,9,2844
3259,1,1,2847
3260,1,2,2850
3261,1,3,2845
3262,1,4,2848
3263,1,5,2851
3264,1,6,2846
3265,1,7,2948
3266,1,8,2944
3267,1,9,2947
3268,1,1,2950
3269,1,2,2945
3270,1,3,2948
3271,1,4,2951
3272,1,5,2946
3273,1,6,3047
3274,1,7,3043
3275,1,8,3046
3276,1,9,3049
3277,1,1,3044
3278,1,2,3047
3279,1,3,3050
3280,1,4,3045
3281,1,5,3047
3282,1,6,3043
3283,1,7,3046
3284,1,8,3049
3285,1,9,3044
3286,1,1,3047
3287,1,2,3050
3288,1,3,3045
3289,1,4,3047
3290,1,5,3043
3291,1,6,3046
3292,1,7,3049
3293,1,8,3044
3294,1,9,3047
3295,1,1,3050
3296,1,2,3045
3297,1,3,3046
3298,1,4,3042
3299,1,5,3045
3300,1,6,3048
3301,1,7,3043
3302,1,8,3046
3303,1,9,3049
3304,1,1,3044
3305,1,2,3044
3306,1,3,3040
3307,1,4,3043
3308,1,5,3046
3309,1,6,3041
3310,1,7,3044
3311,1,8,3047
3312,1,9,3042
3313,1,1,2943
3314,1,2,2939
3315,1,3,2942
3316,1,4,2945
3317,1,5,2940
3318,1,6,2943
3319,1,7,2946
3320,1,8,2941
3321,1,9,2842
3322,1,1,2838
3323,1,2,2841
3324,1,3,2844
3325,1,4,2839
3326,1,5,2842
3327,1,6,2845
3328,1,7,2840
3329,1,8,2641
3330,1,9,2637
3331,1,1,2640
3332,1,2,2643
3333,1,3,2638
3334,1,4,2641
3335,1,5,2644
3336,1,6,2639
3337,1,7,2542
3338,1,8,2538
3339,1,9,2541
3340,1,1,2544
3341,1,2,2539
3342,1,3,2542
3343,1,4,2545
3344,1,5,2540
3345,1,6,2342
3346,1,7,2338
3347,1,8,2341
3348,1,9,2344
3349,1,1,2339
3350,1,2,2342
3351,1,3,2345
3352,1,4,2340
3353,1,5,2344
3354,1,6,2340
3355,1,7,2343
3356,1,8,2346
3357,1,9,2341
3358,1,1,2344
3359,1,2,2347
3360,1,3,2342
3361,1,4,2344
3362,1,5,2340
3363,1,6,2343
3364,1,7,2346
3365,1,8,2341
3366,1,9,2344
3367,1,1,2347
3368,1,2,2342
3369,1,3,2548
3370,1,4,2544
3371,1,5,2547
3372,1,6,2550
3373,1,7,2545
3374,1,8,2548
3375,1,9,2551
3376,1,1,2546
3377,1,2,2749
3378,1,3,2745
3379,1,4,2748
3380,1,5,2751
3381,1,6,2746
3382,1,7,2749
3383,1,8,2752
3384,1,9,2747
3385,1,1,2950
3386,1,2,2946
3387,1,3,2949
3388,1,4,2952
3389,1,5,2947
3390,1,6,2950
3391,1,7,2953
3392,1,8,2948
3393,1,9,3151
3394,1,1,3147
3395,1,2,3150
3396,1,3,3153
3397,1,4,3148
3398,1,5,3151
3399,1,6,3154
3400,1,7,3149
3401,1,8,3151
3402,1,9,3147
3403,1,1,3150
3404,1,2,3153
3405,1,3,3148
3406,1,4,3151
3407,1,5,3154
3408,1,6,3149
3409,1,7,3452
3410,1,8,3448
3411,1,9,3451
3412,1,1,3454
3413,1,2,3449
3414,1,3,3452
3415,1,4,3455
3416,1,5,3450
3417,1,6,3551
3418,1,7,3547
3419,1,8,3550
3420,1,9,3553
3421,1,1,3548
3422,1,2,3551
3423,1,3,3554
3424,1,4,3549
3425,1,5,3650
3426,1,6,3646
3427,1,7,3649
3428,1,8,3652
3429,1,9,3647
3430,1,1,3650
3431,1,2,3653
3432,1,3,3648
3433,1,4,3649
3434,1,5,3645
3435,1,6,3648
3436,1,7,3651
3437,1,8,3646
3438,1,9,3649
3439,1,1,3652
3440,1,2,3647
3441,1,3,3649
3442,1,4,3645
3443,1,5,3648
3444,1,6,3651
3445,1,7,3646
3446,1,8,3649
3447,1,9,3652
3448,1,1,3647
3449,1,2,3548
3450,1,3,3544
3451,1,4,3547
3452,1,5,3550
3453,1,6,3545
3454,1,7,3548
3455,1,8,3551
3456,1,9,3546
3457,1,1,3348
3458,1,2,3344
3459,1,3,3347
3460,1,4,3350
3461,1,5,3345
3462,1,6,3348
3463,1,7,3351
3464,1,8,3346
3465,1,9,3049
3466,1,1,3045
3467,1,2,3048
3468,1,3,3051
3469,1,4,3046
3470,1,5,3049
3471,1,6,3052
3472,1,7,3047
3473,1,8,2750
3474,1,9,2746
3475,1,1,2749
3476,1,2,2752
3477,1,3,2747
3478,1,4,2750
3479,1,5,2753
3480,1,6,2748
3481,1,7,2351
3482,1,8,2347
3483,1,9,2350
3484,1,1,2353
3485,1,2,2348
3486,1,3,2351
3487,1,4,2354
3488,1,5,2349
3489,1,6,1851
3490,1,7,1847
3491,1,8,1850
3492,1,9,1853
3493,1,1,1848
3494,1,2,1851
3495,1,3,1854
3496,1,4,1849
3497,1,5,1551
3498,1,6,1547
3499,1,7,1550
3500,1,8,1553
3501,1,9,1548
3502,1,1,1551
3503,1,2,1554
3504,1,3,1549
3505,1,4,1251
3506,1,5,1247
3507,1,6,1250
3508,1,7,1253
3509,1,8,1248
3510,1,9,1251
3511,1,1,1254
3512,1,2,1249
3513,1,3,1050
3514,1,4,1046
3515,1,5,1049
3516,1,6,1052
3517,1,7,1047
3518,1,8,1050
3519,1,9,1053
3520,1,1,1048
3521,1,2,949
3522,1,3,945
3523,1,4,948
3524,1,5,951
3525,1,6,946
3526,1,7,949
3527,1,8,952
3528,1,9,947
3529,1,1,949
3530,1,2,945
3531,1,3,948
3532,1,4,951
3533,1,5,946
3534,1,6,949
3535,1,7,952
3536,1,8,947
3537,1,9,1048
3538,1,1,1044
3539,1,2,1047
3540,1,3,1050
3541,1,4,1045
3542,1,5,1048
3543,1,6,1051
3544,1,7,1046
3545,1,8,1148
3546,1,9,1144
3547,1,1,1147
3548,1,2,1150
3549,1,3,1145
3550,1,4,1148
3551,1,5,1151
3552,1,6,1146
3553,1,7,1148
3554,1,8,1144
3555,1,9,1147
3556,1,1,1150
3557,1,2,1145
3558,1,3,1148
3559,1,4,1151
3560,1,5,1146
3561,1,6,1647
3562,1,7,1643
3563,1,8,1646
3564,1,9,1649
3565,1,1,1644
3566,1,2,1647
3567,1,3,1650
3568,1,4,1645
3569,1,5,2048
3570,1,6,2044
3571,1,7,2047
3572,1,8,2050
3573,1,9,2045
3574,1,1,2048
3575,1,2,2051
3576,1,3,2046
3577,1,4,2449
3578,1,5,2445
3579,1,6,2448
3580,1,7,2451
3581,1,8,2446
3582,1,9,2449
3583,1,1,2452
3584,1,2,2447
3585,1,3,2749
3586,1,4,2745
3587,1,5,2748
3588,1,6,2751
3589,1,7,2746
3590,1,8,2749
3591,1,9,2752
3592,1,1,2747
3593,1,2,3150
3594,1,3,3146
3595,1,4,3149
3596,1,5,3152
3597,1,6,3147
3598,1,7,3150
3599,1,8,3153
3600,1,9,3148
3601,1,1,3451
3602,1,2,3447
3603,1,3,3450
3604,1,4,3453
3605,1,5,3448
3606,1,6,3451
3607,1,7,3454
3608,1,8,3449
3609,1,9,3752
3610,1,1,3748
3611,1,2,3751
3612,1,3,3754
3613,1,4,3749
3614,1,5,3752
3615,1,6,3755
3616,1,7,3750
3617,1,8,4053
3618,1,9,4049
3619,1,1,4052
3620,1,2,4055
3621,1,3,4050
3622,1,4,4053
3623,1,5,4056
3624,1,6,4051
3625,1,7,4354
3626,1,8,4350
3627,1,9,4353
3628,1,1,4356
3629,1,2,4351
3630,1,3,4354
3631,1,4,4357
3632,1,5,4352
3633,1,6,4654
3634,1,7,4650
3635,1,8,4653
3636,1,9,4656
3637,1,1,4651
3638,1,2,4654
3639,1,3,4657
3640,1,4,4652
3641,1,5,4855
3642,1,6,4851
3643,1,7,4854
3644,1,8,4857
3645,1,9,4852
3646,1,1,4855
3647,1,2,4858
3648,1,3,4853
3649,1,4,4956
3650,1,5,4952
3651,1,6,4955
3652,1,7,4958
3653,1,8,4953
3654,1,9,4956
3655,1,1,4959
3656,1,2,4954
3657,1,3,5057
3658,1,4,5053
3659,1,5,5056
3660,1,6,5059
3661,1,7,5054
3662,1,8,5057
3663,1,9,5060
3664,1,1,5055
3665,1,2,5258
3666,1,3,5254
3667,1,4,5257
3668,1,5,5260
3669,1,6,5255
3670,1,7,5258
3671,1,8,5261
3672,1,9,5256
3673,1,1,5359
3674,1,2,5355
3675,1,3,5358
3676,1,4,5361
3677,1,5,5356
3678,1,6,5359
3679,1,7,5362
3680,1,8,5357
3681,1,9,5460
3682,1,1,5456
3683,1,2,5459
3684,1,3,5462
3685,1,4,5457
3686,1,5,5460
3687,1,6,5463
3688,1,7,5458
3689,1,8,5460
3690,1,9,5456
3691,1,1,5459
3692,1,2,5462
3693,1,3,5457
3694,1,4,5460
3695,1,5,5463
3696,1,6,5458
3697,1,7,5559
3698,1,8,5555
3699,1,9,5558
3700,1,1,5561
3701,1,2,5556
3702,1,3,5559
3703,1,4,5562
3704,1,5,5557
3705,1,6,5658
3706,1,7,5654
3707,1,8,5657
3708,1,9,5660
3709,1,1,5655
3710,1,2,5658
3711,1,3,5661
3712,1,4,5656
3713,1,5,5656
3714,1,6,5652
3715,1,7,5655
3716,1,8,5658
3717,1,9,5653
3718,1,1,5656
3719,1,2,5659
3720,1,3,5654
3721,1,4,5455
3722,1,5,5451
3723,1,6,5454
3724,1,7,5457
3725,1,8,5452
3726,1,9,5455
3727,1,1,5458
3728,1,2,5453
3729,1,3,5153
3730,1,4,5149
3731,1,5,5152
3732,1,6,5155
3733,1,7,5150
3734,1,8,5153
3735,1,9,5156
3736,1,1,5151
3737,1,2,4651
3738,1,3,4647
3739,1,4,4650
3740,1,5,4653
3741,1,6,4648
3742,1,7,4651
3743,1,8,4654
3744,1,9,4649
3745,1,1,4150
3746,1,2,4146
3747,1,3,4149
3748,1,4,4152
3749,1,5,4147
3750,1,6,4150
3751,1,7,4153
3752,1,8,4148
3753,1,9,3549
3754,1,1,3545
3755,1,2,3548
3756,1,3,3551
3757,1,4,3546
3758,1,5,3549
3759,1,6,3552
3760,1,7,3547
3761,1,8,3051
3762,1,9,3047
3763,1,1,3050
3764,1,2,3053
3765,1,3,3048
3766,1,4,3051
3767,1,5,3054
3768,1,6,3049
3769,1,7,2752
3770,1,8,2748
3771,1,9,2751
3772,1,1,2754
3773,1,2,2749
3774,1,3,2752
3775,1,4,2755
3776,1,5,2750
3777,1,6,2454
3778,1,7,2450
3779,1,8,2453
3780,1,9,2456
3781,1,1,2451
3782,1,2,2454
3783,1,3,2457
3784,1,4,2452
3785,1,5,2356
3786,1,6,2352
3787,1,7,2355
3788,1,8,2358
3789,1,9,2353
3790,1,1,2356
3791,1,2,2359
3792,1,3,2354
3793,1,4,2357
3794,1,5,2353
3795,1,6,2356
3796,1,7,2359
3797,1,8,2354
3798,1,9,2357
3799,1,1,2360
3800,1,2,2355
3801,1,3,2458
3802,1,4,2454
3803,1,5,2457
3804,1,6,2460
3805,1,7,2455
3806,1,8,2458
3807,1,9,2461
3808,1,1,2456
3809,1,2,2559
3810,1,3,2555
3811,1,4,2558
3812,1,5,2561
3813,1,6,2556
3814,1,7,2559
3815,1,8,2562
3816,1,9,2557
3817,1,1,2759
3818,1,2,2755
3819,1,3,2758
3820,1,4,2761
3821,1,5,2756
3822,1,6,2759
3823,1,7,2762
3824,1,8,2757
3825,1,9,2958
3826,1,1,2954
3827,1,2,2957
3828,1,3,2960
3829,1,4,2955
3830,1,5,2958
3831,1,6,2961
3832,1,7,2956
3833,1,8,3057
3834,1,9,3053
3835,1,1,3056
3836,1,2,3059
3837,1,3,3054
3838,1,4,3057
3839,1,5,3060
3840,1,6,3055
3841,1,7,3155
3842,1,8,3151
3843,1,9,3154
3844,1,1,3157
3845,1,2,3152
3846,1,3,3155
3847,1,4,3158
3848,1,5,3153
3849,1,6,3254
3850,1,7,3250
3851,1,8,3253
3852,1,9,3256
3853,1,1,3251
3854,1,2,3254
3855,1,3,3257
3856,1,4,3252
3857,1,5,3252
3858,1,6,3248
3859,1,7,3251
3860,1,8,3254
3861,1,9,3249
3862,1,1,3252
3863,1,2,3255
3864,1,3,3250
3865,1,4,3252
3866,1,5,3248
3867,1,6,3251
3868,1,7,3254
3869,1,8,3249
3870,1,9,3252
3871,1,1,3255
3872,1,2,3250
3873,1,3,3252
3874,1,4,3248
3875,1,5,3251
3876,1,6,3254
3877,1,7,3249
3878,1,8,3252
3879,1,9,3255
3880,1,1,3250
3881,1,2,3253
3882,1,3,3249
3883,1,4,3252
3884,1,5,3255
3885,1,6,3250
3886,1,7,3253
3887,1,8,3256
3888,1,9,3251
3889,1,1,3254
3890,1,2,3250
3891,1,3,3253
3892,1,4,3256
3893,1,5,3251
3894,1,6,3254
3895,1,7,3257
3896,1,8,3252
3897,1,9,3255
3898,1,1,3251
3899,1,2,3254
3900,1,3,3257
3901,1,4,3252
3902,1,5,3255
3903,1,6,3258
3904,1,7,3253
3905,1,8,3256
3906,1,9,3252
3907,1,1,3255
3908,1,2,3258
3909,1,3,3253
3910,1,4,3256
3911,1,5,3259
3912,1,6,3254
3913,1,7,3056
3914,1,8,3052
3915,1,9,3055
3916,1,1,3058
3917,1,2,3053
3918,1,3,3056
3919,1,4,3059
3920,1,5,3054
3921,1,6,2857
3922,1,7,2853
3923,1,8,2856
3924,1,9,2859
3925,1,1,2854
3926,1,2,2857
3927,1,3,2860
3928,1,4,2855
3929,1,5,2657
3930,1,6,2653
3931,1,7,2656
3932,1,8,2659
3933,1,9,2654
3934,1,1,2657
3935,1,2,2660
3936,1,3,2655
3937,1,4,2356
3938,1,5,2352
3939,1,6,2355
3940,1,7,2358
3941,1,8,2353
3942,1,9,2356
3943,1,1,2359
3944,1,2,2354
3945,1,3,2056
3946,1,4,2052
3947,1,5,2055
3948,1,6,2058
3949,1,7,2053
3950,1,8,2056
3951,1,9,2059
3952,1,1,2054
3953,1,2,1856
3954,1,3,1852
3955,1,4,1855
3956,1,5,1858
3957,1,6,1853
3958,1,7,1856
3959,1,8,1859
3960,1,9,1854
3961,1,1,1556
3962,1,2,1552
3963,1,3,1555
3964,1,4,1558
3965,1,5,1553
3966,1,6,1556
3967,1,7,1559
3968,1,8,1554
3969,1,9,1456
3970,1,1,1452
3971,1,2,1455
3972,1,3,1458
3973,1,4,1453
3974,1,5,1456
3975,1,6,1459
3976,1,7,1454
3977,1,8,1456
3978,1,9,1452
3979,1,1,1455
3980,1,2,1458
3981,1,3,1453
3982,1,4,1456
3983,1,5,1459
3984,1,6,1454
3985,1,7,1558
3986,1,8,1554
3987,1,9,1557
3988,1,1,1560
3989,1,2,1555
3990,1,3,1558
3991,1,4,1561
3992,1,5,1556
3993,1,6,1659
3994,1,7,1655
3995,1,8,1658
3996,1,9,1661
3997,1,1,1656
3998,1,2,1659
3999,1,3,1662
4000,1,4,1657
4001,1,5,1859
4002,1,6,1855
4003,1,7,1858
4004,1,8,1861
4005,1,9,1856
4006,1,1,1859
4007,1,2,1862
4008,1,3,1857
4009,1,4,2159
4010,1,5,2155
4011,1,6,2158
4012,1,7,2161
4013,1,8,2156
4014,1,9,2159
4015,1,1,2162
4016,1,2,2157
4017,1,3,2159
4018,1,4,2155
4019,1,5,2158
4020,1,6,2161
4021,1,7,2156
4022,1,8,2159
4023,1,9,2162
4024,1,1,2157
4025,1,2,2660
4026,1,3,2656
4027,1,4,2659
4028,1,5,2662
4029,1,6,2657
4030,1,7,2660
4031,1,8,2663
4032,1,9,2658
4033,1,1,2960
4034,1,2,2956
4035,1,3,2959
4036,1,4,2962
4037,1,5,2957
4038,1,6,2960
4039,1,7,2963
4040,1,8,2958
4041,1,9,3060
4042,1,1,3056
4043,1,2,3059
4044,1,3,3062
4045,1,4,3057
4046,1,5,3060
4047,1,6,3063
4048,1,7,3058
4049,1,8,3260
4050,1,9,3256
4051,1,1,3259
4052,1,2,3262
4053,1,3,3257
4054,1,4,3260
4055,1,5,3263
4056,1,6,3258
4057,1,7,3260
4058,1,8,3256
4059,1,9,3259
4060,1,1,3262
4061,1,2,3257
4062,1,3,3260
4063,1,4,3263
4064,1,5,3258
4065,1,6,3260
4066,1,7,3256
4067,1,8,3259
4068,1,9,3262
4069,1,1,3257
4070,1,2,3260
4071,1,3,3263
4072,1,4,3258
4073,1,5,3260
4074,1,6,3256
4075,1,7,3259
4076,1,8,3262
4077,1,9,3257
4078,1,1,3260
4079,1,2,3263
4080,1,3,3258
4081,1,4,3260
4082,1,5,3256
4083,1,6,3259
4084,1,7,3262
4085,1,8,3257
4086,1,9,3260
4087,1,1,3263
4088,1,2,3258
4089,1,3,3160
4090,1,4,3156
4091,1,5,3159
4092,1,6,3162
4093,1,7,3157
4094,1,8,3160
4095,1,9,3163
4096,1,1,3158
4097,1,2,2960
4098,1,3,2956
4099,1,4,2959
4100,1,5,2962
4101,1,6,2957
4102,1,7,2960
4103,1,8,2963
4104,1,9,2958
4105,1,1,2860
4106,1,2,2856
4107,1,3,2859
4108,1,4,2862
4109,1,5,2857
4110,1,6,2860
4111,1,7,2863
4112,1,8,2858
4113,1,9,2761
4114,1,1,2757
4115,1,2,2760
4116,1,3,2763
4117,1,4,2758
4118,1,5,2761
4119,1,6,2764
4120,1,7,2759
4121,1,8,2661
4122,1,9,2657
4123,1,1,2660
4124,1,2,2663
4125,1,3,2658
4126,1,4,2661
4127,1,5,2664
4128,1,6,2659
4129,1,7,2662
4130,1,8,2658
4131,1,9,2661
4132,1,1,2664
4133,1,2,2659
4134,1,3,2662
4135,1,4,2665
4136,1,5,2660
4137,1,6,2662
4138,1,7,2658
4139,1,8,2661
4140,1,9,2664
4141,1,1,2659
4142,1,2,2662
4143,1,3,2665
4144,1,4,2660
4145,1,5,2762
4146,1,6,2758
4147,1,7,2761
4148,1,8,2764
4149,1,9,2759
4150,1,1,2762
4151,1,2,2765
4152,1,3,2760
4153,1,4,2863
4154,1,5,2859
4155,1,6,2862
4156,1,7,2865
4157,1,8,2860
4158,1,9,2863
4159,1,1,2866
4160,1,2,2861
4161,1,3,2964
4162,1,4,2960
4163,1,5,2963
4164,1,6,2966
4165,1,7,2961
4166,1,8,2964
4167,1,9,2967
4168,1,1,2962
4169,1,2,3064
4170,1,3,3060
4171,1,4,3063
4172,1,5,3066
4173,1,6,3061
4174,1,7,3064
4175,1,8,3067
4176,1,9,3062
4177,1,1,3164
4178,1,2,3160
4179,1,3,3163
4180,1,4,3166
4181,1,5,3161
4182,1,6,3164
4183,1,7,3167
4184,1,8,3162
4185,1,9,3264
4186,1,1,3260
4187,1,2,3263
4188,1,3,3266
4189,1,4,3261
4190,1,5,3264
4191,1,6,3267
4192,1,7,3262
4193,1,8,3264
4194,1,9,3260
4195,1,1,3263
4196,1,2,3266
4197,1,3,3261
4198,1,4,3264
4199,1,5,3267
4200,1,6,3262
4201,1,7,3364
4202,1,8,3360
4203,1,9,3363
4204,1,1,3366
4205,1,2,3361
4206,1,3,3364
4207,1,4,3367
4208,1,5,3362
4209,1,6,3464
4210,1,7,3460
4211,1,8,3463
4212,1,9,3466
4213,1,1,3461
4214,1,2,3464
4215,1,3,3467
4216,1,4,3462
4217,1,5,3464
4218,1,6,3460
4219,1,7,3463
4220,1,8,3466
4221,1,9,3461
4222,1,1,3464
4223,1,2,3467
4224,1,3,3462
4225,1,4,3464
4226,1,5,3460
4227,1,6,3463
4228,1,7,3466
4229,1,8,3461
4230,1,9,3464
4231,1,1,3467
4232,1,2,3462
4233,1,3,3464
4234,1,4,3460
4235,1,5,3463
4236,1,6,3466
4237,1,7,3461
4238,1,8,3464
4239,1,9,3467
4240,1,1,3462
4241,1,2,3364
4242,1,3,3360
4243,1,4,3363
4244,1,5,3366
4245,1,6,3361
4246,1,7,3364
4247,1,8,3367
4248,1,9,3362
4249,1,1,3264
4250,1,2,3260
4251,1,3,3263
4252,1,4,3266
4253,1,5,3261
4254,1,6,3264
4255,1,7,3267
4256,1,8,3262
4257,1,9,3264
4258,1,1,3260
4259,1,2,3263
4260,1,3,3266
4261,1,4,3261
4262,1,5,3264
4263,1,6,3267
4264,1,7,3262
4265,1,8,3265
4266,1,9,3261
4267,1,1,3264
4268,1,2,3267
4269,1,3,3262
4270,1,4,3265
4271,1,5,3268
4272,1,6,3263
4273,1,7,3266
4274,1,8,3262
4275,1,9,3265
4276,1,1,3268
4277,1,2,3263
4278,1,3,3266
4279,1,4,3269
4280,1,5,3264
4281,1,6,3266
4282,1,7,3262
4283,1,8,3265
4284,1,9,3268
4285,1,1,3263
4286,1,2,3266
4287,1,3,3269
4288,1,4,3264
4289,1,5,3367
4290,1,6,3363
4291,1,7,3366
4292,1,8,3369
4293,1,9,3364
4294,1,1,3367
4295,1,2,3370
4296,1,3,3365
4297,1,4,3367
4298,1,5,3363
4299,1,6,3366
4300,1,7,3369
4301,1,8,3364
4302,1,9,3367
4303,1,1,3370
4304,1,2,3365
4305,1,3,3467
4306,1,4,3463
4307,1,5,3466
4308,1,6,3469
4309,1,7,3464
4310,1,8,3467
4311,1,9,3470
4312,1,1,3465
4313,1,2,3467
4314,1,3,3463
4315,1,4,3466
4316,1,5,3469
4317,1,6,3464
4318,1,7,3467
4319,1,8,3470
4320,1,9,3465
4321,1,1,3467
4322,1,2,3463
4323,1,3,3466
4324,1,4,3469
